Ensembl_ID	Control_3D_R1	Control_3D_R2	Control_3D_R3	SP_3D_R1	SP_3D_R2	SP_3D_R3	SP_12D_R1	SP_12D_R2	SP_12D_R3
ENSG00000239920	0	0	4	2	2	2	1	5	3
ENSG00000213931	0	0	0	0	0	0	0	0	0
ENSG00000229093	0	0	0	0	0	0	0	0	0
ENSG00000183251	0	0	0	0	0	2	2	1	2
ENSG00000167355	0	0	0	6	9	8	16	9	10
ENSG00000223735	0	0	0	0	0	0	0	0	1
ENSG00000236359	0	0	0	0	0	0	0	0	0
ENSG00000176239	0	0	0	0	1	1	1	0	0
ENSG00000230087	0	0	0	0	1	0	0	0	2
ENSG00000236248	0	0	0	0	0	0	0	0	0
ENSG00000184321	0	0	0	0	0	0	0	1	0
ENSG00000167360	1	0	0	0	0	0	0	0	0
ENSG00000248424	0	0	0	0	1	1	0	0	1
ENSG00000230484	0	0	0	0	0	0	0	0	0
ENSG00000181609	0	0	0	1	1	1	0	0	0
ENSG00000175520	0	0	0	0	0	0	0	0	0
ENSG00000175518	4	0	4	2	4	2	0	1	1
ENSG00000224295	3	0	0	1	1	1	0	1	1
ENSG00000249633	0	0	0	1	0	0	0	0	1
ENSG00000248553	0	0	0	0	0	0	0	0	0
ENSG00000231049	0	1	0	0	0	0	1	0	0
ENSG00000233646	1	0	0	0	0	0	0	0	1
ENSG00000229534	0	1	1	0	0	0	0	0	1
ENSG00000187747	0	0	0	0	0	0	0	0	1
ENSG00000121236	548	380	420	309	308	330	330	426	462
ENSG00000258588	0	0	0	0	0	0	1	0	0
ENSG00000132274	82	65	62	27	35	39	73	50	99
ENSG00000232381	0	0	0	0	0	0	0	0	0
ENSG00000181023	0	0	0	0	0	0	0	0	0
ENSG00000236965	0	0	0	0	0	0	0	0	0
ENSG00000205409	0	0	0	0	0	0	0	0	0
ENSG00000233563	0	0	0	0	0	0	0	0	0
ENSG00000213934	0	0	0	0	0	0	0	0	0
ENSG00000182170	0	0	0	0	0	0	1	0	0
ENSG00000236301	0	0	0	0	0	0	0	0	1
ENSG00000184350	1	0	0	2	1	0	0	0	1
ENSG00000224513	0	0	0	0	0	0	0	0	0
ENSG00000236987	0	0	0	0	0	0	0	0	0
ENSG00000276951	0	0	0	0	0	0	0	0	0
ENSG00000232390	0	0	0	0	0	0	0	0	0
ENSG00000273813	0	0	0	0	0	0	0	0	0
ENSG00000254592	0	0	0	0	0	0	0	0	0
ENSG00000005801	734	661	580	446	417	406	610	780	754
ENSG00000189398	0	0	0	0	0	0	0	0	0
ENSG00000166492	2	2	2	5	2	2	2	1	3
ENSG00000284605	0	0	0	0	0	1	0	0	0
ENSG00000254757	0	0	0	0	0	0	0	0	0
ENSG00000287906	0	0	0	1	1	0	0	0	0
ENSG00000287312	0	0	0	1	0	1	0	0	0
ENSG00000255522	0	0	0	0	0	0	0	0	0
ENSG00000237226	0	0	0	0	0	0	0	0	0
ENSG00000223688	0	0	0	0	0	0	0	0	0
ENSG00000255240	0	0	0	0	1	1	0	0	3
ENSG00000254877	0	0	0	0	0	0	0	0	0
ENSG00000255189	0	0	0	0	0	0	0	0	0
ENSG00000254786	0	0	0	0	0	0	0	0	0
ENSG00000254399	0	0	0	0	0	0	0	0	0
ENSG00000255151	0	1	0	1	0	0	0	0	1
ENSG00000189057	142	153	112	209	168	210	238	362	123
ENSG00000245571	65	44	66	49	54	59	71	84	96
ENSG00000255381	2	1	0	0	0	0	1	0	1
ENSG00000110042	378	269	340	693	725	764	556	648	922
ENSG00000197629	0	0	1	0	0	0	0	0	0
ENSG00000263999	0	0	0	0	0	0	0	0	0
ENSG00000225802	0	0	0	0	0	0	0	0	0
ENSG00000254799	0	0	0	0	0	0	0	0	0
ENSG00000214797	0	0	0	1	0	0	0	0	0
ENSG00000254704	0	0	0	0	0	0	0	0	0
ENSG00000263944	0	0	0	0	0	0	0	0	0
ENSG00000235678	0	0	0	0	0	0	0	0	0
ENSG00000255386	0	0	0	0	0	0	0	0	0
ENSG00000213181	0	0	0	0	0	0	0	0	0
ENSG00000110002	65	56	67	94	118	121	86	90	187
ENSG00000196403	0	0	0	0	0	0	0	0	0
ENSG00000239426	0	0	0	0	0	0	0	0	0
ENSG00000276316	0	0	0	0	0	0	0	0	0
ENSG00000255116	0	0	0	0	0	0	0	0	0
ENSG00000255158	14	7	8	7	5	6	6	2	16
ENSG00000269915	4	6	5	6	3	9	3	10	7
ENSG00000177156	7106	5055	5737	4667	4899	4779	4747	5779	5857
ENSG00000177225	1396	984	1235	1376	1351	1488	1369	1642	1808
ENSG00000255142	19	17	16	23	10	24	14	11	21
ENSG00000184524	17	16	16	43	50	60	23	26	53
ENSG00000177542	500	368	476	480	519	568	576	753	682
ENSG00000177600	8218	5125	7517	6842	7200	6945	5965	7836	9077
ENSG00000199785	0	0	0	0	0	0	0	0	0
ENSG00000177666	1839	1309	1626	1964	2168	2099	1435	1826	2167
ENSG00000255108	13	5	5	3	2	5	2	7	15
ENSG00000177685	218	170	183	135	142	139	136	245	218
ENSG00000177697	9520	6534	9091	9753	10413	11912	9438	12133	14229
ENSG00000177700	3824	2297	3254	3047	3111	3418	3074	4033	3930
ENSG00000250397	131	111	127	42	61	63	51	71	106
ENSG00000177830	1643	1164	1600	1752	1784	1890	1466	1767	2364
ENSG00000151702	0	0	0	1	0	1	0	0	0
ENSG00000255369	0	2	1	0	0	0	0	0	0
ENSG00000120457	1	1	0	4	2	7	4	3	3
ENSG00000212597	0	0	0	0	0	1	0	0	1
ENSG00000206847	0	0	0	0	0	0	0	0	0
ENSG00000255467	1	1	0	2	2	0	1	0	2
ENSG00000285696	1	0	4	0	2	2	4	0	4
ENSG00000149308	238	254	186	195	170	181	228	299	224
ENSG00000206967	0	0	0	0	0	0	0	0	0
ENSG00000166323	12	15	10	7	12	7	8	12	14
ENSG00000186268	0	0	0	0	0	0	0	0	0
ENSG00000109846	10	9	3	5	7	6	3	4	9
ENSG00000170276	0	0	0	0	0	0	0	0	0
ENSG00000254445	0	0	0	0	0	0	0	0	0
ENSG00000149300	0	1	0	0	0	0	1	0	0
ENSG00000150764	234	201	178	279	294	316	271	292	381
ENSG00000238965	0	0	0	1	0	0	0	0	0
ENSG00000255286	0	0	0	2	0	0	0	1	0
ENSG00000255334	1	2	0	1	0	1	0	1	0
ENSG00000230911	2	0	4	1	2	3	1	1	3
ENSG00000238444	1	1	0	1	1	0	0	0	0
ENSG00000271025	1	1	0	1	0	0	0	0	0
ENSG00000150776	607	475	512	444	455	494	449	553	680
ENSG00000150779	677	453	568	419	439	521	512	660	594
ENSG00000204370	657	537	417	575	572	496	612	687	788
ENSG00000150782	1330	1083	994	1612	1584	1337	1547	1739	2555
ENSG00000254638	0	0	0	0	0	0	0	0	0
ENSG00000150783	1	0	1	1	0	0	1	0	3
ENSG00000197580	43	17	36	63	76	81	70	74	139
ENSG00000214264	0	0	0	1	1	0	1	1	2
ENSG00000255231	0	0	0	0	0	1	0	0	0
ENSG00000243930	0	0	0	0	0	0	0	0	0
ENSG00000150787	446	313	346	214	213	177	221	269	281
ENSG00000243250	1	0	1	0	1	1	1	1	2
ENSG00000188771	1	0	0	0	0	0	1	0	0
ENSG00000268472	0	0	0	0	0	2	0	0	0
ENSG00000213234	0	0	0	0	0	0	0	0	1
ENSG00000222561	0	2	0	2	0	0	0	0	3
ENSG00000184956	45	42	46	22	28	46	26	29	76
ENSG00000254872	29	35	38	13	17	24	9	16	33
ENSG00000198788	38	17	43	8	14	18	6	7	27
ENSG00000255292	1	1	0	0	0	0	0	0	0
ENSG00000230980	0	0	0	0	0	0	0	0	0
ENSG00000230080	0	0	1	0	1	0	1	0	0
ENSG00000264493	0	0	0	0	0	0	0	0	0
ENSG00000249086	0	0	0	0	0	0	0	0	0
ENSG00000284594	0	0	0	0	0	0	0	0	0
ENSG00000229671	0	0	0	0	0	0	0	0	0
ENSG00000130595	0	0	0	0	0	0	0	1	0
ENSG00000214026	294	161	211	142	143	137	161	214	185
ENSG00000232987	1	0	1	1	2	0	0	0	0
ENSG00000275266	0	0	0	0	0	0	0	0	0
ENSG00000284010	0	0	0	0	0	0	0	0	0
ENSG00000274866	0	0	0	0	0	0	0	0	0
ENSG00000237610	0	0	0	0	0	0	0	0	0
ENSG00000185926	0	0	0	0	0	0	0	0	0
ENSG00000255312	0	0	0	0	0	0	0	0	0
ENSG00000255560	0	0	0	0	0	0	0	0	0
ENSG00000254769	0	0	0	0	0	0	0	0	0
ENSG00000254464	0	0	0	0	0	0	0	0	0
ENSG00000227547	0	0	0	0	0	0	0	0	0
ENSG00000183313	0	0	0	0	0	0	0	0	0
ENSG00000254831	1	1	0	1	0	1	0	1	1
ENSG00000202147	0	0	0	0	0	0	0	0	0
ENSG00000255481	0	0	0	0	0	0	0	0	0
ENSG00000234895	0	0	0	0	0	0	0	0	0
ENSG00000180919	0	0	0	0	1	0	0	0	0
ENSG00000180913	0	0	0	0	0	0	0	0	0
ENSG00000262980	0	0	0	0	0	0	0	0	0
ENSG00000181109	0	0	0	0	0	0	0	0	0
ENSG00000176748	0	0	0	0	0	0	0	0	0
ENSG00000181282	0	0	0	0	0	0	0	0	0
ENSG00000255083	0	0	0	0	0	0	0	0	0
ENSG00000273228	0	0	0	0	0	0	0	0	0
ENSG00000252351	0	0	0	0	0	0	0	0	0
ENSG00000237654	0	0	0	0	0	0	0	0	0
ENSG00000285980	0	0	0	0	0	0	0	0	0
ENSG00000271624	0	0	0	0	0	0	0	0	0
ENSG00000238117	0	0	0	0	0	0	0	0	0
ENSG00000224700	0	0	0	0	0	0	0	0	0
ENSG00000224795	0	0	0	0	0	0	0	0	0
ENSG00000254976	0	0	0	0	0	0	0	0	0
ENSG00000255225	0	0	0	0	0	0	0	0	0
ENSG00000255030	0	0	0	0	0	0	0	0	0
ENSG00000227737	0	0	0	0	0	0	0	0	0
ENSG00000229254	0	0	0	0	0	0	0	0	0
ENSG00000255048	0	0	0	0	0	0	0	0	0
ENSG00000285561	0	0	0	0	0	0	0	0	0
ENSG00000255510	0	0	0	0	0	0	0	0	0
ENSG00000229386	0	0	0	0	0	0	0	1	0
ENSG00000254646	0	0	0	0	0	0	0	0	0
ENSG00000255315	0	0	0	0	0	0	0	0	0
ENSG00000254937	0	0	0	0	0	0	0	0	0
ENSG00000196119	0	0	0	0	0	0	0	0	0
ENSG00000255341	0	0	0	0	0	0	0	0	0
ENSG00000181214	0	0	0	0	0	0	0	0	0
ENSG00000251862	1	0	0	0	0	0	0	0	1
ENSG00000255443	9	10	5	19	8	11	21	25	47
ENSG00000251194	19	7	12	40	26	31	26	32	54
ENSG00000110436	4	7	6	95	103	81	97	126	176
ENSG00000255004	0	0	1	0	1	0	0	0	0
ENSG00000215380	0	0	0	0	0	0	0	0	0
ENSG00000255542	0	0	0	0	0	0	0	0	0
ENSG00000277514	0	0	0	0	0	0	0	0	0
ENSG00000188691	0	0	0	0	0	0	0	0	0
ENSG00000181017	0	0	0	0	0	0	0	0	0
ENSG00000134574	1860	1324	1763	1158	1221	1325	1401	1770	1637
ENSG00000254647	0	0	0	0	0	0	0	0	0
ENSG00000180176	0	0	1	0	0	2	0	0	1
ENSG00000152402	118	104	61	166	146	136	101	107	297
ENSG00000051009	848	622	772	491	513	569	457	630	801
ENSG00000134955	5	8	5	11	7	13	4	5	8
ENSG00000181264	239	228	193	167	163	182	191	223	289
ENSG00000170242	1243	1076	970	940	850	869	935	1256	1279
ENSG00000110665	0	0	0	1	0	2	1	0	0
ENSG00000135374	0	0	0	1	0	0	0	0	0
ENSG00000149269	893	650	746	769	806	818	843	1033	1079
ENSG00000049449	2612	2024	2091	1529	1622	1488	1766	2155	2700
ENSG00000137710	2670	2382	1973	4738	4512	4423	6032	7413	7505
ENSG00000165970	0	0	0	0	0	0	0	0	0
ENSG00000110651	5147	3628	4673	6119	6467	6966	5010	6290	8435
ENSG00000014216	5213	3648	4879	3008	3128	3270	3892	5198	4289
ENSG00000020922	784	620	527	419	380	402	444	507	504
ENSG00000149403	2	3	1	17	15	23	10	10	14
ENSG00000149179	1086	740	958	869	912	1023	666	867	1057
ENSG00000064201	4	2	0	10	7	5	1	1	4
ENSG00000158077	0	1	0	0	0	3	0	0	0
ENSG00000202089	0	0	1	0	1	0	0	0	0
ENSG00000167771	60	57	61	178	189	179	125	154	248
ENSG00000110583	913	686	807	789	723	968	782	978	1045
ENSG00000207200	1	0	2	6	2	5	2	5	11
ENSG00000176340	3216	2281	3216	2324	2506	2638	2427	3168	3033
ENSG00000256100	0	0	0	0	0	0	0	0	0
ENSG00000133315	415	337	361	386	475	357	280	292	680
ENSG00000256824	0	0	0	2	0	2	0	0	1
ENSG00000256481	2	2	0	1	0	0	0	1	1
ENSG00000256341	1	0	0	0	0	0	0	0	0
ENSG00000168439	6580	4560	5538	5563	5683	5929	5898	7357	6369
ENSG00000130592	21	6	11	24	14	24	5	7	27
ENSG00000283787	0	0	2	0	1	1	1	0	4
ENSG00000137522	918	705	854	744	710	867	818	1003	966
ENSG00000255296	4	0	3	1	2	1	1	0	1
ENSG00000137496	192	157	189	181	153	222	142	243	269
ENSG00000251143	23	11	14	26	15	26	15	24	46
ENSG00000207012	0	0	0	0	0	1	1	0	0
ENSG00000263742	0	0	0	0	0	0	0	0	0
ENSG00000149357	1804	1239	1592	1074	1064	1201	1255	1646	1424
ENSG00000284844	0	0	0	0	0	0	0	0	0
ENSG00000257075	0	0	0	0	0	0	0	0	0
ENSG00000256518	0	0	0	0	0	0	0	0	0
ENSG00000204971	0	0	0	0	0	0	0	0	0
ENSG00000255860	0	0	0	0	0	0	0	0	0
ENSG00000165462	0	0	0	0	0	0	0	0	0
ENSG00000228286	0	0	0	0	0	0	0	0	0
ENSG00000285864	0	0	0	0	0	0	0	0	0
ENSG00000213365	2	0	0	0	0	0	1	1	0
ENSG00000255843	1	2	2	0	0	1	3	1	2
ENSG00000275666	0	0	0	0	0	0	0	0	0
ENSG00000276105	0	0	0	0	0	0	0	0	0
ENSG00000276494	0	0	0	0	0	0	0	0	0
ENSG00000276015	0	0	0	0	0	0	0	0	0
ENSG00000236041	0	0	0	0	0	0	0	0	0
ENSG00000229414	0	0	0	0	0	0	0	0	0
ENSG00000237941	0	0	0	0	0	0	0	0	1
ENSG00000274740	0	0	0	0	0	0	0	0	0
ENSG00000254827	143	75	97	59	82	60	79	98	85
ENSG00000110628	1050	757	886	928	966	967	923	1151	1522
ENSG00000181649	301	182	232	226	247	204	468	584	413
ENSG00000205531	3151	2339	2527	2362	2422	2364	2659	3374	3134
ENSG00000207008	0	0	1	0	2	3	0	1	1
ENSG00000183562	13	20	13	13	15	11	7	19	15
ENSG00000243964	0	1	4	1	1	3	3	1	4
ENSG00000255463	0	0	0	0	0	0	0	0	0
ENSG00000239470	3	3	3	2	5	1	0	3	0
ENSG00000133789	1464	1087	1141	1065	1090	991	1199	1524	1252
ENSG00000201564	0	0	0	1	4	0	1	0	0
ENSG00000245522	46	37	48	16	20	16	21	30	28
ENSG00000246273	209	182	155	117	123	127	122	146	185
ENSG00000255476	0	0	0	0	0	0	0	0	0
ENSG00000252568	0	0	0	0	0	1	0	0	1
ENSG00000254765	0	0	0	0	0	0	0	0	0
ENSG00000286561	3	6	4	1	1	2	1	3	4
ENSG00000254865	0	1	1	0	0	0	0	0	0
ENSG00000254719	4	2	0	3	5	0	1	3	2
ENSG00000254554	11	10	4	14	6	9	6	9	6
ENSG00000148926	712	507	534	819	814	807	523	674	816
ENSG00000221574	0	0	0	0	0	0	0	0	0
ENSG00000255823	21	15	13	20	10	15	32	25	39
ENSG00000283813	0	0	0	0	0	0	0	0	0
ENSG00000110315	1066	922	729	934	907	788	831	1004	1362
ENSG00000276639	0	0	0	0	0	0	0	0	0
ENSG00000254519	0	0	0	0	0	0	0	0	0
ENSG00000255426	0	0	0	0	0	0	0	0	0
ENSG00000255226	0	0	0	0	0	0	0	0	0
ENSG00000181830	959	644	890	461	531	538	607	825	848
ENSG00000255447	0	0	1	0	0	1	0	0	0
ENSG00000121671	226	170	181	237	262	237	176	190	293
ENSG00000121653	244	143	211	707	804	750	564	696	1095
ENSG00000255498	0	0	0	0	0	0	0	0	0
ENSG00000234776	4	7	5	1	7	7	10	2	6
ENSG00000121680	578	381	528	463	470	497	409	501	675
ENSG00000165905	105	85	71	457	576	570	412	440	624
ENSG00000254653	1	3	1	1	2	2	1	0	4
ENSG00000255314	0	2	0	1	0	1	0	2	0
ENSG00000254871	0	0	0	0	0	0	0	0	0
ENSG00000255269	0	0	0	0	0	0	0	0	0
ENSG00000254639	8	11	7	6	12	3	12	8	5
ENSG00000157613	283	193	259	187	224	256	146	190	289
ENSG00000149091	1262	825	1101	1160	1153	1188	989	1303	1281
ENSG00000264102	0	0	0	0	0	0	0	0	0
ENSG00000273600	0	0	0	0	0	0	0	0	0
ENSG00000077458	345	295	221	221	176	182	192	216	310
ENSG00000166037	920	717	625	506	505	432	378	495	583
ENSG00000222578	0	0	0	0	0	0	0	0	0
ENSG00000242993	0	0	0	0	0	0	0	0	1
ENSG00000172638	59	31	52	83	84	91	54	57	176
ENSG00000172500	1047	717	977	850	811	908	791	1025	859
ENSG00000175602	963	632	778	697	791	609	811	1031	780
ENSG00000175592	203	136	174	162	155	158	292	462	196
ENSG00000175573	561	342	455	274	315	354	319	467	404
ENSG00000175550	2205	1450	1579	2071	2180	1912	2021	2422	2637
ENSG00000175513	0	0	0	0	0	0	1	1	0
ENSG00000175467	2424	1669	2056	1461	1449	1448	1287	1650	1596
ENSG00000254867	0	2	1	3	0	1	0	0	2
ENSG00000175376	560	460	502	481	496	548	443	666	608
ENSG00000175334	3683	2615	3055	1659	1855	1928	1760	2371	2113
ENSG00000175315	0	0	1	1	5	0	0	2	2
ENSG00000175294	36	22	37	32	34	36	20	42	43
ENSG00000175229	3	0	1	3	3	4	2	2	3
ENSG00000286459	0	0	0	1	0	1	1	2	1
ENSG00000087365	5293	3765	4647	3497	3679	3939	3405	4353	3976
ENSG00000255038	4	1	0	1	0	1	1	0	0
ENSG00000254461	14	14	9	11	14	16	9	11	21
ENSG00000254855	5	1	1	1	0	0	0	2	3
ENSG00000254762	0	0	0	1	0	0	0	1	0
ENSG00000174903	2907	2074	2820	2092	2148	2385	2113	2872	2539
ENSG00000245156	28	16	19	10	16	19	13	14	42
ENSG00000254452	0	0	0	0	0	0	0	0	0
ENSG00000174871	26	13	11	40	60	44	25	37	46
ENSG00000174851	1998	1350	1750	1687	1710	1926	1458	1799	2165
ENSG00000179292	125	105	125	446	505	462	320	393	457
ENSG00000254458	0	0	0	1	0	0	0	0	0
ENSG00000174807	0	0	0	0	2	3	0	0	2
ENSG00000174791	322	230	248	272	296	287	235	394	298
ENSG00000254756	2	2	3	3	3	8	1	5	6
ENSG00000174744	1232	898	1129	946	984	1039	945	1314	1167
ENSG00000174684	781	589	658	786	849	800	746	956	1105
ENSG00000255468	41	28	29	58	58	46	43	29	72
ENSG00000174669	364	256	335	447	469	549	473	611	610
ENSG00000276918	0	0	0	0	0	1	0	0	1
ENSG00000254736	0	0	0	0	0	0	0	0	0
ENSG00000202317	0	0	0	0	0	0	0	0	0
ENSG00000174576	0	0	0	1	0	0	0	0	0
ENSG00000175115	2175	1552	2025	1997	2043	2186	1651	2239	2497
ENSG00000250230	0	0	0	0	0	0	0	0	0
ENSG00000243742	3	2	4	19	15	15	16	18	27
ENSG00000255947	2	0	1	0	0	1	1	0	0
ENSG00000134780	396	314	369	376	407	417	428	556	492
ENSG00000124915	21	15	34	7	15	14	4	6	12
ENSG00000134825	1391	748	983	736	763	805	676	873	1006
ENSG00000284108	0	0	0	0	0	0	0	0	0
ENSG00000168496	1526	1131	1341	1207	1301	1347	1292	1852	1113
ENSG00000149485	15975	12309	13445	15924	15769	16880	16448	20925	17739
ENSG00000284416	0	0	0	0	0	0	0	0	0
ENSG00000221968	611	420	526	1361	1369	1421	1160	1413	1677
ENSG00000277892	1	0	0	1	0	3	0	2	3
ENSG00000167994	310	237	263	383	395	374	335	403	458
ENSG00000200898	0	0	0	0	0	0	0	0	0
ENSG00000124920	5578	4074	5069	4040	3964	4588	2133	2817	3588
ENSG00000254586	0	0	0	0	0	0	0	0	0
ENSG00000255335	0	0	0	0	0	0	0	0	0
ENSG00000129152	0	0	0	0	1	0	1	0	0
ENSG00000129159	4	3	5	4	4	4	4	5	5
ENSG00000075239	1306	1022	1104	1134	1163	1158	1135	1560	1792
ENSG00000256947	0	0	1	0	0	0	0	0	0
ENSG00000256195	5	1	0	0	1	1	0	1	3
ENSG00000255663	1	3	0	0	1	1	1	0	0
ENSG00000076043	1212	992	1012	781	872	805	1031	1187	1444
ENSG00000256533	0	0	3	0	0	1	0	0	0
ENSG00000255982	0	0	0	0	0	0	0	0	0
ENSG00000270204	0	0	0	0	0	0	0	0	0
ENSG00000095110	0	0	2	0	0	0	0	0	0
ENSG00000238724	0	0	0	0	0	0	0	0	0
ENSG00000137634	0	1	4	3	2	2	4	4	5
ENSG00000256674	0	0	0	0	0	0	0	0	1
ENSG00000137747	3	1	2	2	0	2	2	2	5
ENSG00000110324	4	3	0	9	12	8	2	5	11
ENSG00000272075	0	0	0	0	0	0	0	0	0
ENSG00000137648	2	0	0	0	0	0	0	1	3
ENSG00000160593	0	0	0	4	0	2	1	0	1
ENSG00000255163	0	0	0	0	0	0	0	0	0
ENSG00000160588	32	28	25	32	38	46	59	82	96
ENSG00000149573	1	3	0	0	2	5	8	6	17
ENSG00000280032	0	0	0	0	1	0	0	0	0
ENSG00000254992	0	0	0	0	0	0	0	0	0
ENSG00000160654	0	0	0	0	0	0	0	1	0
ENSG00000110195	7	3	3	10	16	15	5	8	27
ENSG00000087053	876	681	660	415	461	391	516	686	661
ENSG00000254678	2	0	0	0	0	0	0	0	1
ENSG00000168092	2062	1593	1489	1418	1466	1333	1480	1975	1996
ENSG00000149577	462	353	446	616	633	678	399	453	659
ENSG00000149591	109	88	98	115	129	145	102	127	229
ENSG00000280143	1	3	1	0	0	1	0	0	2
ENSG00000167257	337	272	299	225	178	231	160	225	244
ENSG00000252992	1	1	0	0	1	0	1	1	3
ENSG00000276505	1	1	1	0	1	2	1	0	2
ENSG00000110274	756	584	701	461	489	572	475	597	624
ENSG00000271412	3	0	1	0	1	1	1	1	0
ENSG00000279586	0	0	0	1	0	0	0	0	0
ENSG00000283307	1	0	0	0	0	0	0	0	0
ENSG00000272676	0	0	0	0	0	0	0	0	0
ENSG00000273255	0	0	0	0	0	0	0	0	0
ENSG00000183908	4	1	0	0	1	0	0	0	1
ENSG00000149115	4870	3612	4083	4038	4121	4583	3358	4352	4865
ENSG00000254662	2	2	1	0	1	0	0	3	0
ENSG00000149136	6340	4710	5731	3694	3799	4140	3259	4860	3509
ENSG00000156575	0	0	0	0	0	0	0	0	0
ENSG00000186652	0	0	0	0	0	0	0	0	0
ENSG00000254979	0	0	0	0	0	0	0	0	0
ENSG00000149761	591	456	499	494	487	487	512	594	641
ENSG00000173486	77	41	53	35	51	33	31	44	41
ENSG00000254593	8	4	2	3	2	0	2	5	4
ENSG00000275373	0	0	0	0	1	0	0	0	3
ENSG00000254680	0	0	0	0	0	0	0	0	0
ENSG00000254983	0	0	0	0	0	0	0	0	0
ENSG00000247473	10	9	8	0	3	1	1	3	2
ENSG00000201616	3	2	4	7	1	1	0	0	3
ENSG00000285644	24	21	22	12	15	23	11	19	22
ENSG00000236710	0	2	2	2	2	5	0	1	4
ENSG00000021762	510	368	469	590	575	620	425	494	687
ENSG00000234791	0	0	0	0	0	0	0	0	0
ENSG00000110619	3123	2378	2848	1184	1182	1262	1277	1639	1778
ENSG00000110090	3067	2227	2649	2767	2948	3225	2690	3529	3489
ENSG00000250508	8	7	2	1	3	0	5	2	9
ENSG00000197345	932	591	672	668	642	659	713	958	834
ENSG00000255741	5	4	11	16	11	6	5	11	7
ENSG00000172938	0	1	2	0	1	1	2	0	3
ENSG00000261625	0	0	0	0	0	0	0	0	0
ENSG00000261276	0	0	0	0	0	0	0	0	0
ENSG00000172935	3	1	0	0	1	1	3	1	2
ENSG00000256508	0	0	0	0	0	0	0	0	0
ENSG00000162341	393	248	343	263	287	273	268	313	399
ENSG00000260895	2	0	4	2	0	4	1	2	7
ENSG00000261070	0	0	0	1	2	1	0	0	6
ENSG00000110344	917	749	797	648	657	718	712	910	851
ENSG00000254873	4	0	3	2	3	4	3	1	3
ENSG00000285827	0	0	0	0	1	0	0	0	1
ENSG00000269944	0	0	0	0	0	0	0	0	1
ENSG00000255384	0	0	0	1	1	0	0	4	1
ENSG00000132740	540	392	434	266	279	288	275	390	398
ENSG00000254978	7	5	7	3	8	11	10	7	19
ENSG00000214534	6	1	3	2	3	3	3	0	0
ENSG00000184276	1	1	0	0	0	0	1	0	0
ENSG00000252902	0	0	0	0	0	0	0	0	0
ENSG00000255157	1	0	0	0	1	0	1	0	1
ENSG00000225805	3	3	0	3	2	1	7	3	3
ENSG00000228915	11	6	7	5	8	9	6	12	6
ENSG00000188487	0	0	1	2	1	1	0	0	3
ENSG00000080854	150	93	99	330	342	381	267	366	488
ENSG00000149292	266	234	224	215	194	235	158	225	261
ENSG00000258659	0	2	1	0	4	4	3	1	3
ENSG00000162298	1422	1109	1275	1232	1291	1485	961	1237	1550
ENSG00000175582	1917	1447	1464	1684	1546	1575	2015	2420	2375
ENSG00000134802	2	1	2	4	1	4	2	2	4
ENSG00000129084	764	608	520	491	496	455	529	684	755
ENSG00000137760	207	169	141	113	115	115	164	210	156
ENSG00000182919	577	474	372	386	400	317	337	395	548
ENSG00000173715	243	178	197	317	288	310	275	366	430
ENSG00000120458	195	184	113	194	177	170	125	190	248
ENSG00000174996	1498	1053	1292	1101	1132	1181	989	1361	1288
ENSG00000175274	3463	2462	3374	2660	2904	3184	2321	3023	3545
ENSG00000064199	212	174	188	246	257	245	199	276	244
ENSG00000135373	1106	896	915	545	532	562	1017	1241	1738
ENSG00000286264	116	67	72	98	105	88	88	115	144
ENSG00000110031	166	135	144	115	133	146	122	142	189
ENSG00000177098	1	1	0	16	23	23	3	4	17
ENSG00000166741	3841	2629	3266	679	738	817	683	781	1391
ENSG00000129083	3826	3155	3222	2815	2713	2805	3266	4004	4273
ENSG00000148925	808	609	628	497	515	518	757	933	807
ENSG00000060749	1319	1273	1079	891	753	822	980	1322	956
ENSG00000167286	0	0	0	0	0	0	0	0	0
ENSG00000149782	1232	866	1082	1197	1304	1331	1187	1555	1504
ENSG00000074266	511	388	352	275	309	295	336	450	341
ENSG00000283744	0	0	0	0	0	0	0	0	0
ENSG00000254783	5	2	3	5	8	7	3	9	9
ENSG00000255222	1	1	0	0	1	0	1	1	1
ENSG00000239856	2	3	1	3	1	4	0	3	1
ENSG00000149201	8	12	11	13	5	8	7	11	11
ENSG00000254733	0	0	0	1	2	1	0	0	1
ENSG00000254727	0	0	0	0	0	0	0	0	0
ENSG00000278989	13	13	19	24	27	34	27	16	37
ENSG00000254731	2	2	3	4	5	9	5	5	6
ENSG00000255250	5	5	1	3	7	5	4	6	22
ENSG00000086848	182	165	146	122	147	159	104	169	170
ENSG00000258529	0	0	0	0	0	0	0	0	0
ENSG00000254450	0	0	0	1	0	0	0	0	0
ENSG00000254949	1	0	0	1	1	0	0	1	0
ENSG00000255561	36	22	22	19	35	21	32	29	32
ENSG00000137720	236	159	179	194	246	228	232	254	343
ENSG00000176343	0	0	0	3	2	0	2	0	0
ENSG00000275598	0	0	0	0	0	0	0	0	0
ENSG00000287412	0	0	0	0	0	0	0	0	0
ENSG00000133317	0	0	1	0	0	1	0	0	1
ENSG00000133321	90	43	65	24	38	31	14	14	36
ENSG00000133328	11	8	7	2	3	7	3	9	4
ENSG00000203520	2	0	1	1	0	0	0	0	2
